Iteration	Posterior	Likelihood	Prior	age_extant	age_Kretzoiarctos_beatrix	alpha_cytb	alpha_morpho	alpha_ofbeta	beta_ofbeta	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	cats[1]	cats[2]	cats[3]	cats[4]	clock_morpho	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	fossil[1]	fossil[2]	fossil[3]	fossil[4]	fossil[5]	fossil[6]	fossil[7]	fossil[8]	fossil[9]	fossil[10]	fossil[11]	fossil[12]	fossil[13]	fossil[14]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	turnover
1500	-29.3422	0	-29.3422	54.99994	54.99988	1.72678	0.6721184	0.4659398	0.01212475	0.0193077	0.112696	0.113598	0.0534353	0.0499654	0.0254829	0.0312625	0.0141956	0.0635662	0.0370456	0.0256309	0.0151144	0.0799263	0.286491	0.0728162	0.00443383	0.0627372	0.0223985	0.0139455	0.0475596	0.0406273	0.034866	0.0283358	0.00707801	0.100173	0.148744	0.0288785	0.0842355	0.0608613	0.08204	0.0206566	0.0547306	0.130253	0.0309402	0.116845	0.0177555	0.135028	0.0435161	0.013861	0.0203399	0.0591869	0.055287	0.0571613	0.228866	0.506433	0.720882	0.910085	0.2882208	0.02615232	0.526685	0.0521378	0.0819526	0.132952	0.100944	0.105328	0.02554554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00306664	0.264351	0.64398	0.0886028	14	55	0.05741623	0.258327	0.622413	1.06137	2.05789	0.0682455	0.350072	0.914081	2.6676	0.362909	0.0335693	0.246429	0.357093	0.05169786	55	54.9999	55	55	55	54.9999	52.1784	54.9999	55	55	55	51.7247	54.1593	55	0.4941314
1510	-32.9531	0	-32.9531	55	53.22937	2.012757	0.4504169	0.7884085	0.02446581	0.0109822	0.0852804	0.0545942	0.00904209	0.0120494	0.0544837	0.0576596	0.017267	0.0669718	0.0392991	0.0150648	0.0272948	0.0894446	0.118276	0.236469	0.0136881	0.0442375	0.0128844	0.0184925	0.0756255	0.0739639	0.179958	0.0175444	0.00966482	0.0776098	0.203333	0.0338822	0.250204	0.123921	0.0413815	0.054565	0.0738571	0.0705492	0.145645	0.06246	0.0168677	0.0266963	0.185278	0.0216153	0.00437913	0.0829653	0.0745722	0.05958881	0.290832	0.568038	0.7608	0.923506	0.3953496	0.04573566	0.0498497	0.2012	0.085122	0.332822	0.0515318	0.279475	0.005424079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005871	0.117363	0.446941	0.429825	14	55	0.05857289	0.294793	0.656363	1.07031	1.97854	0.0246086	0.21832	0.780546	2.97653	0.0957271	0.0544798	0.387726	0.462067	0.05115974	55	51.1808	55	55	55	55	53.459	53.2294	55	55	55	54.5174	54.8669	55	0.1060224
1520	-16.901	0	-16.901	54.9996	54.99606	0.8870873	0.5864946	1.165126	0.006631147	0.0436441	0.0851797	0.106295	0.0197429	0.0336546	0.0855504	0.0155563	0.00361493	0.0362156	0.085193	0.0236964	0.0968461	0.0499588	0.19257	0.0647482	0.0476816	0.0482618	0.0213789	0.0087892	0.0134387	0.0320645	0.0910514	0.00376698	0.0155396	0.0524496	0.047427	0.0584052	0.0497825	0.0750883	0.0372424	0.110644	0.0242669	0.0387196	0.115995	0.178236	0.0226582	0.0373962	0.0757897	0.0303338	0.00280638	0.0733994	0.0419332	0.05320728	0.359243	0.630875	0.801868	0.938521	0.284212	0.03685818	0.0419598	0.232065	0.0737339	0.383416	0.0195615	0.249264	0.01525085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0037493	0.0386572	0.358683	0.59891	14	55	0.07634559	0.113911	0.439969	0.978444	2.46768	0.050335	0.304681	0.874269	2.77071	0.159799	0.178299	0.416391	0.245511	0.05210904	55	54.8915	55	55	55	54.9992	54.4251	54.9961	55	55	55	10.0712	52.6817	55	0.292672
1530	-32.526	0	-32.526	54.99709	54.99644	1.419986	0.2035555	2.997108	0.01066989	0.0870402	0.072976	0.0379591	0.011864	0.0216291	0.0818384	0.0112158	0.013005	0.0823108	0.0398591	0.0196804	0.052631	0.0575894	0.173756	0.116439	0.194035	0.0403482	0.0365481	0.0130083	0.0266425	0.0318857	0.0675198	0.00730872	0.00808976	0.0472645	0.0602222	0.107996	0.110149	0.100472	0.0811778	0.0632785	0.0285608	0.0780734	0.069648	0.0487671	0.0126962	0.0263853	0.139935	0.0664548	0.00272853	0.16552	0.0539588	0.0595539	0.563332	0.777443	0.886241	0.965704	2.96453	0.02463077	0.0344703	0.387372	0.219868	0.240132	0.0489025	0.069255	0.01044287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00996214	0.0872559	0.25966	0.643122	14	55	0.07599255	0.212693	0.574673	1.04536	2.16728	0.000599283	0.0358515	0.392874	3.57068	0.60308	0.143809	0.112036	0.141075	0.03507364	55	51.2205	55	55	55	42.5364	54.9969	54.9964	55	55	55	35.9202	54.9957	54.9999	0.2977412
1540	16.2552	0	16.2552	54.99991	54.99968	0.5835218	0.09093547	0.9384414	0.01508435	0.0249751	0.0145254	0.0086064	0.0233428	0.00959284	0.00814088	0.00341537	0.00957839	0.0568687	0.0240832	0.004765	0.00299312	0.0362758	0.0364266	0.0247426	0.0555626	0.0233574	0.00847735	0.00294218	0.0262469	0.0392065	0.00941559	0.00430826	0.00417179	0.0200305	0.0186199	0.0209426	0.116935	0.0532943	0.006671	0.0173538	0.010306	0.0233169	0.0363709	0.00983357	0.00459662	0.0151781	0.0585639	0.0429909	0.00220602	0.0469111	0.0478612	0.02394526	0.319704	0.595736	0.779354	0.930464	1.702661	0.03157947	0.019842	0.285964	0.146124	0.419117	0.100541	0.0284118	0.003552662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0886686	0.154651	0.109151	0.64753	14	55	0.06526771	0.0497282	0.302988	0.872674	2.77461	1.32405e-07	0.000541078	0.0704508	3.92901	0.267405	0.123123	0.353267	0.256206	0.03513214	55	54.9997	55	55	55	22.3754	54.9996	54.9997	55	55	55	10.7725	53.1009	55	0.1011229
1550	8.3854	0	8.3854	55	55	1.309152	0.3167854	0.7107024	0.06723695	0.0480241	0.0387302	0.00713448	0.0195453	0.00920446	0.0435661	0.00498371	0.0418319	0.0454943	0.0246197	0.0207241	0.0185001	0.0268797	0.0210895	0.053975	0.0827117	0.0148702	0.00452236	0.00154907	0.0330537	0.0250852	0.0250697	0.00076099	0.00235298	0.017275	0.0296917	0.0288103	0.0661957	0.0348632	0.0113871	0.00392484	0.0279218	0.0110913	0.0321094	0.0107713	0.00718906	0.0213952	0.0176683	0.0809519	0.00346983	0.0538332	0.0488814	0.02983603	0.268621	0.541731	0.73956	0.913355	0.3815951	0.08491476	0.0125798	0.126496	0.333873	0.475495	0.0413715	0.0101842	0.00695677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0689863	0.252034	0.129293	0.549687	14	55	0.06727917	0.194279	0.553366	1.03693	2.21543	0.00675533	0.1176	0.622944	3.2527	0.433665	0.124235	0.26736	0.17474	0.09187153	55	55	55	55	55	54.9971	48.0627	55	55	55	55	22.8963	45.5723	55	0.07572281
1560	-2.13162	0	-2.13162	55	54.99962	0.3017741	0.1271069	0.6952714	0.03766279	0.0443269	0.0396575	0.00628399	0.043523	0.00342339	0.0590142	0.00139888	0.0335883	0.0113296	0.02411	0.0156843	0.0274209	0.0234836	0.0135511	0.0483711	0.0695196	0.0302385	0.00358935	0.00692181	0.0263152	0.0590383	0.0223758	0.003111	0.00990118	0.0346757	0.0348002	0.0269916	0.12849	0.061034	0.0289634	0.0150072	0.0139648	0.0201003	0.163955	0.00247694	0.00493052	0.0313769	0.0223521	0.101427	0.0318895	0.0396587	0.0421811	0.03507386	0.270813	0.547135	0.745869	0.91743	0.1870997	0.03580341	0.00563755	0.209516	0.295597	0.46057	0.0200091	0.00866993	0.003001763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0393782	0.149363	0.129132	0.682126	14	55	0.05870187	0.00544032	0.105876	0.59877	3.28991	1.00815e-05	0.0047042	0.172286	3.823	0.512383	0.102511	0.0512532	0.333853	0.03880517	55	55	55	55	55	54.9964	43.4118	54.9996	55	55	55	42.6497	55	55	0.07735471
1570	1.61655	0	1.61655	55	54.99999	0.125153	0.38683	0.5455574	0.3012396	0.0204076	0.0123332	0.0080768	0.00583358	0.00550164	0.141782	0.000825092	0.0367722	0.0284699	0.0330005	0.0109953	0.021495	0.0164224	0.012207	0.0807456	0.0775659	0.0249765	0.0015432	0.00546822	0.0310541	0.0188249	0.00596609	0.00420933	0.0578807	0.0234385	0.00583519	0.0242998	0.0322771	0.0469607	0.0372734	0.0104662	0.0161434	0.0107182	0.0447962	0.00521417	0.00443085	0.0558356	0.00676869	0.100286	0.0144125	0.0986445	0.0199635	0.03059345	0.204099	0.450156	0.653788	0.863602	0.3478306	0.0163561	0.0199718	0.145994	0.269635	0.495973	0.0502603	0.018166	0.005419232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0322665	0.242187	0.297107	0.42844	14	55	0.05186528	8.50565e-06	0.0043219	0.166381	3.82929	0.0148612	0.171851	0.716627	3.09666	0.448356	0.105896	0.234047	0.211701	0.02177534	55	54.9996	55	55	55	54.9973	54.9666	55	55	55	55	27.8938	54.7982	55	0.2488702
1580	2.6136	0	2.6136	55	54.99665	0.555166	0.4102131	0.3474913	0.1746333	0.0250117	0.025762	0.0109085	0.019775	0.00669775	0.0332076	0.00110828	0.0368691	0.0113839	0.0160011	0.0157741	0.014473	0.0809468	0.0521	0.0486555	0.0686409	0.0246158	0.00280965	0.00838661	0.0745623	0.0255879	0.0130458	0.0154639	0.0472613	0.0280152	0.0122268	0.0225089	0.0223234	0.0978248	0.0806682	0.00437506	0.0158622	0.0152704	0.0280164	0.00770086	0.00811679	0.0473942	0.0178205	0.0693017	0.0333557	0.00794681	0.0671024	0.02890799	0.180805	0.433286	0.651607	0.871376	1.530521	0.01199203	0.0135119	0.119877	0.0725432	0.477855	0.231878	0.084335	0.01058777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22796	0.491884	0.216578	0.0635783	14	55	0.06236091	0.0440135	0.286413	0.856601	2.81297	0.018215	0.189343	0.7421	3.05034	0.104158	0.198192	0.333325	0.364324	0.0225798	55	54.9986	55	55	55	55	55	54.9967	55	55	55	52.0048	54.9427	55	0.4689044
1590	5.96925	0	5.96925	54.99806	54.78974	2.409139	0.7502192	0.2275559	0.03688498	0.0442943	0.0400346	0.0163312	0.0219548	0.0117597	0.0376007	0.00273549	0.00944107	0.0272825	0.0051892	0.0505665	0.0279374	0.0363857	0.0463264	0.0844412	0.043036	0.0314571	0.00200046	0.00419408	0.111637	0.0228033	0.00990733	0.00155127	0.022424	0.0298023	0.0341337	0.0170929	0.0229611	0.0271758	0.0934453	0.00932069	0.0291441	0.00623165	0.0118067	0.000627197	0.0019602	0.0162842	0.0231448	0.0398494	0.0439968	0.00495801	0.0453157	0.02809785	0.172934	0.437603	0.66896	0.888908	0.8159406	0.04258826	0.0231748	0.131396	0.0290324	0.491862	0.270474	0.0540612	0.005089057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0997952	0.683333	0.152328	0.0645436	14	55	0.05929984	0.337669	0.692489	1.07752	1.89232	0.0849314	0.386292	0.942146	2.58663	0.0160182	0.227568	0.453541	0.302874	0.04767732	55	54.9981	55	55	55	54.9717	54.9952	54.7897	55	55	55	30.8407	54.9937	54.9995	0.1067396
1600	-14.5661	0	-14.5661	54.9992	54.75878	2.590256	1.635601	0.5144784	0.0369476	0.100305	0.0836182	0.0125436	0.0110798	0.0265213	0.029936	0.00417663	0.0181009	0.0230193	0.0119438	0.03827	0.0732424	0.0419394	0.0932167	0.0699811	0.140995	0.0681112	0.00370174	0.00322363	0.0330529	0.0458252	0.0389568	0.00466069	0.067914	0.0838429	0.0342827	0.0981988	0.0451686	0.0783359	0.0562718	0.0246407	0.0605946	0.00488118	0.0136841	0.00072393	0.00604245	0.015471	0.0606862	0.06366	0.0828315	0.00982741	0.0560527	0.05492462	0.234895	0.510116	0.720896	0.908417	0.6977027	0.03406551	0.0408328	0.0363799	0.0596791	0.351735	0.474014	0.0373594	0.01885404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127981	0.374454	0.409561	0.0880039	14	55	0.08196067	0.35485	0.705981	1.07958	1.85959	0.24553	0.609674	1.05748	2.08731	0.0319831	0.511538	0.383504	0.072975	0.05291955	55	54.9786	55	55	55	54.8844	54.9992	54.7588	55	55	55	13.8301	54.9992	55	0.3562774
1610	5.12483	0	5.12483	54.99999	54.99999	1.02291	0.7589502	0.6042633	0.0289698	0.0141078	0.16806	0.00714143	0.0136625	0.00724546	0.0233039	0.00656523	0.00841451	0.0426397	0.0173593	0.0214244	0.0139405	0.0698384	0.0383017	0.014966	0.0363125	0.022918	0.00189224	0.00638911	0.010227	0.0164593	0.0200223	0.00791305	0.0664518	0.0552131	0.0195009	0.00403099	0.150912	0.0146016	0.00740716	0.0385619	0.0448378	0.00441359	0.0156063	0.000315145	0.00357933	0.0127835	0.0248273	0.0131787	0.0222566	0.010544	0.0158968	0.03701705	0.254479	0.531618	0.736316	0.914536	0.307262	0.02453633	0.0247864	0.0475873	0.12928	0.187585	0.335982	0.274779	0.01209803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.164515	0.213911	0.358028	0.263546	14	55	0.0784192	0.141502	0.483531	1.00369	2.37127	0.086799	0.390067	0.944898	2.57824	0.0230367	0.486482	0.424865	0.0656168	0.03663436	55	54.9433	55	55	55	55	55	55	55	55	55	30.0455	40.2859	55	0.3302373
1620	7.40428	0	7.40428	55	54.99047	2.595141	0.5384073	1.209314	0.05560246	0.0180924	0.0238329	0.00915648	0.0126047	0.00976228	0.0183212	0.00667215	0.0141775	0.0849734	0.0318086	0.0283293	0.0190082	0.0863846	0.00750128	0.00960635	0.0236436	0.036498	0.0051833	0.00436703	0.0126434	0.0384126	0.0492108	0.00950874	0.0568881	0.0197363	0.0248582	0.0126019	0.117793	0.0132999	0.00978552	0.0057441	0.0252746	0.00700784	0.0214151	0.000924697	0.0102877	0.0336407	0.058084	0.0172143	0.0308326	0.0584496	0.0144098	0.02811219	0.356492	0.62346	0.79348	0.933301	0.2274045	0.07530035	0.0390516	0.264629	0.140811	0.3463	0.0865576	0.122651	0.00167887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.178393	0.0906343	0.382539	0.348434	14	55	0.1102493	0.355295	0.706324	1.07963	1.85875	0.0407085	0.276252	0.846321	2.83672	0.00789939	0.224076	0.756076	0.0119486	0.07697922	55	54.9987	55	55	55	54.7299	55	54.9905	55	55	55	25.3996	54.9834	55	0.02180939
1630	13.3616	0	13.3616	54.98605	47.13208	0.7088437	0.2640183	0.5086619	0.03796986	0.0218166	0.0221609	0.00725969	0.00992902	0.0021637	0.012586	0.00380052	0.0109848	0.0220338	0.059169	0.0316805	0.0387706	0.0346786	0.00888593	0.0130233	0.0135928	0.0102931	0.00169551	0.00259913	0.022436	0.0172212	0.127384	0.0493122	0.105782	0.0274394	0.0138883	0.00479799	0.0379803	0.032223	0.0188376	0.00702688	0.00504131	0.0357817	0.00705051	0.00165945	0.00273375	0.0104874	0.0195409	0.0101596	0.0130826	0.0512213	0.00453423	0.03217495	0.233527	0.508525	0.719697	0.907909	1.347602	0.06542445	0.113983	0.13843	0.189537	0.379062	0.0928574	0.0861298	0.000305879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12779	0.096952	0.496362	0.278895	14	55	0.06894996	0.0760782	0.367673	0.928102	2.62815	0.00283046	0.0769842	0.530131	3.39005	0.0270368	0.477506	0.446948	0.0485097	0.06573032	55	54.7089	55	55	55	54.3115	54.9064	47.1321	55	55	55	41.3552	54.9846	54.9998	0.004653545
1640	5.10271	0	5.10271	54.99992	54.99952	1.095982	0.05715875	0.4429013	0.0673065	0.074125	0.0313543	0.0191104	0.0157683	0.00247799	0.00823766	0.00339772	0.0109294	0.0657558	0.0481946	0.0433145	0.0210008	0.0726072	0.0161264	0.0284906	0.0212865	0.00426787	0.000935333	0.00510852	0.031577	0.00513839	0.0857556	0.0277987	0.0886242	0.0434458	0.0170119	0.0150784	0.0854108	0.0591235	0.0300342	0.0324211	0.0286866	0.0506108	0.0114331	0.00593984	0.00180726	0.00691985	0.0348325	0.0225893	0.0209892	0.0132205	0.00745997	0.03439932	0.215239	0.485047	0.700314	0.898655	1.536426	0.05418962	0.100524	0.139186	0.101626	0.0947276	0.458619	0.105316	6.692666e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.335675	0.0456486	0.323682	0.294995	14	55	0.07611136	0.155697	0.503815	1.01425	2.32624	1.62902e-11	6.01889e-06	0.0108873	3.98911	0.149845	0.293864	0.474036	0.0822551	0.05425655	55	54.9997	55	55	55	52.1954	54.9999	54.9995	55	55	55	39.5769	54.9994	55	0.001233522
1650	-20.3126	0	-20.3126	54.95149	33.07933	0.5530643	0.03105933	0.1187481	0.0359654	0.0987651	0.119109	0.168377	0.0451399	0.0163583	0.0244283	0.00998201	0.0684445	0.094929	0.0718199	0.0295994	0.0209491	0.0393764	0.0247456	0.081536	0.0414684	0.0253628	0.00639218	0.0103121	0.116086	0.00613079	0.0488975	0.0294774	0.0917287	0.0607759	0.0327114	0.0281749	0.14929	0.0711837	0.0758513	0.174766	0.0484359	0.139359	0.0150648	0.0114014	0.0106365	0.014211	0.0331918	0.028407	0.0987792	0.0379896	0.0140076	0.06185056	0.148349	0.404939	0.644212	0.879338	3.216865	0.07388317	0.0951878	0.0970541	0.103178	0.459122	0.180032	0.0654263	6.428548e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.379265	0.00671086	0.346427	0.267597	14	55	0.1240912	0.0435958	0.285153	0.855345	2.81591	2.30555e-20	2.26934e-10	0.000159043	3.99984	0.895644	0.0679898	0.0221791	0.0141874	0.07394746	55	54.88	55	54.9987	54.9997	33.0686	54.9261	33.0793	55	55	55	21.5854	54.9043	54.9965	0.0008693401
1660	-38.5102	0	-38.5102	54.63997	54.50931	0.6852786	0.04594903	0.06009195	0.04208679	0.0566136	0.0481201	0.060376	0.0794542	0.0350306	0.0149759	0.0186206	0.0286556	0.180021	0.121796	0.0326349	0.0221208	0.0139403	0.0797881	0.127979	0.0670942	0.0148883	0.0482031	0.0317877	0.192075	0.00324925	0.47225	0.0490961	0.0993049	0.0420412	0.0771169	0.0647684	0.207655	0.0675867	0.107049	0.388034	0.104032	0.147635	0.00569893	0.12059	0.00701748	0.0174346	0.0384878	0.0399446	0.0665064	0.231356	0.0118827	0.089254	0.134172	0.384011	0.627006	0.871941	0.38308	0.08967154	0.134495	0.155546	0.226005	0.280387	0.143538	0.0600283	6.258446e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.257013	0.00410168	0.524782	0.214104	14	55	0.1418276	0.0710469	0.356501	0.919289	2.65316	4.39628e-14	3.12972e-07	0.00319232	3.99681	0.591715	0.272304	0.124802	0.0111784	0.08973413	55	44.2311	55	55	55	10.6307	54.5506	54.5093	55	55	55	22.0969	54.4341	55	0.0006974433
1670	-49.733	0	-49.733	54.99816	54.99361	0.486335	0.01257873	0.0306955	0.1130171	0.0380454	0.0939178	0.105207	0.535935	0.017513	0.108909	0.0268795	0.0271152	0.213308	0.0239741	0.0931804	0.0930729	0.071582	0.107521	0.105026	0.104697	0.011288	0.221168	0.0418698	0.177376	0.0365066	0.376784	0.0986266	0.171089	0.0267971	0.0673872	0.160485	0.208942	0.0442478	0.043684	0.0658698	0.230991	0.163263	0.0329465	0.0421455	0.00758441	0.111336	0.355319	0.184455	0.134028	0.279428	0.0432237	0.1228035	0.120066	0.355425	0.595392	0.852314	0.4259781	0.04638761	0.0607198	0.129168	0.28461	0.107256	0.272866	0.14538	0.0001426935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.364625	0.00686757	0.345831	0.282676	14	55	0.06755516	0.0308838	0.242901	0.810065	2.91615	7.674e-49	1.31135e-24	1.96308e-10	4	0.729869	0.122714	0.12265	0.0247668	0.04653031	55	54.9757	55	54.9999	55	54.9523	54.9758	54.9936	55	55	55	30.3228	54.9828	54.9998	0.003066679
1680	-56.1233	0	-56.1233	54.99999	54.99998	0.3265465	0.01931351	0.1056409	0.1134672	0.0287196	0.303756	0.207877	0.0539436	0.0308898	0.0617504	0.0198959	0.0105513	0.0508634	0.112067	0.1032	0.0570227	0.0798937	0.051129	0.108781	0.105787	0.0167029	0.187088	0.118118	0.106855	0.0689948	0.392351	0.183864	0.219385	0.0352085	0.097508	0.109591	0.0461209	0.216568	0.146509	0.114441	0.13947	0.107511	0.0694722	0.0785669	0.0130375	0.222487	0.478188	0.225811	0.156194	0.176784	0.0236173	0.1662234	0.136479	0.379925	0.615591	0.860951	0.1184918	0.03693907	0.0691292	0.0480498	0.519732	0.108297	0.15482	0.0999716	0.000141862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147746	0.00936041	0.111057	0.731837	14	55	0.09714712	0.00769395	0.125242	0.637805	3.22926	3.75701e-32	2.89984e-16	5.70143e-07	4	0.605514	0.348177	0.0358848	0.010424	0.03708093	55	54.9049	55	55	55	54.6322	54.9337	55	55	55	55	26.0822	54.9977	55	0.00382574
1690	-37.0306	0	-37.0306	54.97386	54.95556	0.1160386	0.07594027	0.129907	0.1003518	0.0438742	0.10115	0.167535	0.0241437	0.0195946	0.0117744	0.0677256	0.0157487	0.0273066	0.0481411	0.0884308	0.02221	0.0969989	0.08762	0.0491585	0.075008	0.0199838	0.088184	0.0923654	0.0846588	0.245353	0.0634475	0.113149	0.0235066	0.0443054	0.13538	0.0605138	0.0697943	0.208986	0.111059	0.0575332	0.150494	0.169859	0.0418232	0.0785746	0.00696134	0.119666	0.219404	0.128232	0.180856	0.0514028	0.0387529	0.09423237	0.14326	0.390935	0.625896	0.866413	0.7562511	0.03726149	0.0479897	0.0160113	0.380491	0.0770394	0.408913	0.0695557	0.0004660197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.195604	0.00433083	0.054119	0.745946	14	55	0.06235425	3.56834e-06	0.00280213	0.139168	3.85803	6.54075e-09	0.000120416	0.0377625	3.96212	0.471324	0.337792	0.139009	0.051875	0.03772751	55	54.9615	55	55	55	48.5411	54.9334	54.9556	55	55	55	30.8892	53.3113	55	0.01235225
1700	-30.0763	0	-30.0763	54.99929	54.84057	0.1462671	0.3253407	0.2457027	0.05568436	0.0257368	0.0428243	0.355012	0.0196536	0.0169368	0.00842785	0.0204572	0.00605813	0.0605568	0.107264	0.0719138	0.0372552	0.0479901	0.0662585	0.128668	0.0807041	0.0334636	0.0142465	0.0808478	0.181732	0.348526	0.0850385	0.0932403	0.0355853	0.05182	0.0386295	0.0871191	0.03678	0.0772339	0.069332	0.0616845	0.126816	0.103348	0.0296958	0.0337767	0.0191191	0.0455911	0.101558	0.12036	0.165409	0.0407377	0.0492088	0.08484822	0.174427	0.437408	0.666738	0.886561	2.138301	0.03154855	0.0412451	0.0144692	0.153656	0.635723	0.074559	0.0803474	0.01201111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251551	0.0743017	0.212868	0.461279	14	55	0.09561691	4.19495e-05	0.009573	0.230539	3.75985	0.00757448	0.124298	0.636005	3.23212	0.498167	0.130561	0.257433	0.11384	0.04355967	55	54.9779	55	55	55	51.6417	54.9992	54.8406	55	55	55	8.20762	54.8897	55	0.2757393
1710	-54.9047	0	-54.9047	54.99997	54.99697	0.05816642	0.3178234	0.3232614	0.1446895	0.0728144	0.0183725	0.126327	0.157277	0.00694135	0.00666103	0.0584679	0.0128498	0.0934475	0.0845573	0.0807467	0.0170507	0.168581	0.0776639	0.180654	0.114437	0.100456	0.100793	0.279637	0.267667	0.311277	0.0760518	0.141389	0.0438121	0.0270609	0.0665594	0.250621	0.0882344	0.278424	0.383612	0.133558	0.10913	0.110048	0.00918248	0.066504	0.0265404	0.0817706	0.339122	0.25357	0.114056	0.0464726	0.0867352	0.1225492	0.179515	0.434563	0.655438	0.875197	2.79966	0.03406163	0.0393096	0.0108269	0.414891	0.271595	0.186784	0.0765936	0.01695763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.188142	0.336354	0.272271	0.203233	14	55	0.07315997	2.4793e-11	7.42473e-06	0.0118784	3.98811	0.00685204	0.118413	0.624556	3.25018	0.253026	0.229462	0.263753	0.253759	0.05101926	55	54.9999	55	55	55	54.9998	54.9833	54.997	55	55	55	8.94826	36.8224	55	0.332377
1720	-98.427	0	-98.427	55	50.57001	0.02346404	0.3298698	0.5640821	0.1332088	0.177598	0.026288	0.765998	0.29081	0.0145378	0.00920588	0.104384	0.00950081	0.118225	0.181566	0.367187	0.0270055	0.139806	0.369361	0.50343	0.61368	0.146866	0.0109316	0.34682	0.673647	0.238846	0.349206	0.717719	0.24847	0.120056	0.0770083	0.733139	0.531644	0.201091	0.851456	0.406163	0.245788	0.111282	0.0169658	0.201199	0.0232938	0.424782	0.65363	0.492262	0.293512	0.243218	0.527082	0.332125	0.229854	0.494431	0.700794	0.894407	1.241352	0.03520446	0.0939373	0.254671	0.229451	0.178075	0.0913585	0.152507	0.0206895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.529171	0.24174	0.209104	0.0199848	14	55	0.0671981	1.22659e-26	1.65632e-13	7.94265e-06	3.99999	0.00802831	0.127843	0.642718	3.22141	0.364518	0.292905	0.190224	0.152353	0.05589396	55	53.2497	55	55	55	55	53.9789	50.57	55	55	55	29.6214	53.8747	55	0.3701563
1730	-93.8763	0	-93.8763	54.99822	53.96342	0.01979324	0.7381543	0.4314728	0.6982985	0.0514838	0.00845292	0.137972	0.199691	0.0274863	0.0174594	0.122527	0.0291829	0.159899	0.0780629	0.521422	0.0625086	0.095515	0.360267	0.258971	0.128619	0.195155	0.0162905	0.311512	0.125427	0.083068	0.645947	0.0322678	0.444512	0.0292689	0.362899	0.736298	0.142311	0.069834	0.244648	0.171188	0.439475	0.510147	0.0682539	0.422784	0.0198379	0.922835	0.27964	1.10213	0.219953	0.143927	0.410887	0.2731342	0.147387	0.352551	0.545841	0.783713	1.077467	0.008739177	0.0251675	0.0928756	0.437078	0.072608	0.0216313	0.350639	0.01498276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.302241	0.608707	0.0743757	0.0146756	14	55	0.09554307	2.13971e-31	6.92009e-16	8.17971e-07	4	0.0823496	0.38099	0.938226	2.59843	0.0795225	0.214635	0.0653279	0.640514	0.02372194	55	54.9937	55	55	55	54.9936	19.8798	53.9634	55	55	55	52.0746	54.8819	54.999	0.6315994
